link,views,unique_sessions,unique_users,total_time_sec,avg_time_sec,median_time_sec,p90_time_sec
https://travel.com.vn/du-lich-phu-quoc.aspx?utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=PhuQuoc_AllProduct&gad_source=1&gad_campaignid=20536854388&gbraid=0AAAAAoO64iLafKg_tR2xaYnh-LRarKPhu&gclid=EAIaIQobChMI0NqauP6HkgMV8wm8AR2h4AuZEAAYAiADEgIBQvD_BwE,1,1,1,117.048,117.048,117.048,117.048
https://travel.com.vn/du-lich-phu-quoc.aspx?utm_source=DIGI_Google&utm_medium=cpc&utm_campaign=PhuQuoc_AllProduct&gad_source=1&gad_campaignid=20536854388&gbraid=0AAAAAoO64iIHI_oI2W4kHYsCFcA3e3EI6&gclid=CjwKCAiAvaLLBhBFEiwAYCNTf9Nk4Gy1Uug3-oc_taJtUHWpQG2dMk490tfevsIwSVeNjbKLFRAMgBoCkQ4QAvD_BwE,1,1,1,49.571,49.571,49.571,49.571
https://travel.com.vn/du-lich-phu-quoc.aspx?utm_source=DIGI_Google&utm_medium=cpc&utm_campaign=PhuQuoc_AllProduct&gad_source=1&gad_campaignid=20536854388&gbraid=0AAAAAoO64iIwXUYbJboVHzoab0-hxLGTi&gclid=EAIaIQobChMIxPCq0YeDkgMVMyWDAx2n8B-sEAAYAyAAEgItpvD_BwE,1,1,1,573.918,573.918,573.918,573.918
https://travel.com.vn/du-lich-phu-quoc.aspx?utm_source=DIGI_Google&utm_medium=cpc&utm_campaign=PhuQuoc_AllProduct&gad_source=1&gad_campaignid=20536854388&gbraid=0AAAAAoO64iK1bDovOO6VAXkWY3F3G0leI&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6XgNAmHbYTyDAr_RN1yBnntssfbtbZNYfVvrqte0Bb9lI1ZT2SrtGmMaAlTWEALw_wcB,1,1,1,19.001,19.001,19.001,19.001
https://travel.com.vn/du-lich-phu-quoc.aspx?utm_source=DIGI_Google&utm_medium=cpc&utm_campaign=PhuQuoc_AllProduct&gad_source=1&gad_campaignid=20536854388&gbraid=0AAAAAoO64iKxQ4-ZmyPZ4emB7JNh3bzJS&gclid=CjwKCAiA4KfLBhB0EiwAUY7GARZgE2JS889JW4OxJFWeugPihhgxZzjaQ_umn0zPCNrRJBfefSSMNhoC1vkQAvD_BwE,1,1,1,123.122,123.122,123.122,123.122
https://travel.com.vn/du-lich-phu-quoc.aspx?utm_source=DIGI_Google&utm_medium=cpc&utm_campaign=PhuQuoc_AllProduct&gad_source=1&gad_campaignid=20536854388&gbraid=0AAAAAoO64iLMqXX-BloEr2DOCTpWjz6xn&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6XihHp4az2PfGuxws5F5ACkjUMe2TolTNOYqSu-qISYJyx5p2GRO_x0aAk5QEALw_wcB,1,1,1,237.405,237.405,237.405,237.405
https://travel.com.vn/du-lich-phu-quoc.aspx?utm_source=DIGI_Google&utm_medium=cpc&utm_campaign=PhuQuoc_AllProduct&gad_source=1&gad_campaignid=20536854388&gclid=CjwKCAiA4KfLBhB0EiwAUY7GAdy4LD0blZfqDjQDqBRhWbUBgfC58S2aC8Em1cWrgM3QwHf0twu-JhoCRWoQAvD_BwE,1,1,1,43.16,43.16,43.16,43.16
https://travel.com.vn/du-lich-phu-quoc.aspx?utm_source=DIGI_Google&utm_medium=cpc&utm_campaign=PhuQuoc_AllProduct&gad_source=1&gad_campaignid=20536854388&gclid=CjwKCAiAvaLLBhBFEiwAYCNTf5MuUBGU6OZwdM-ZWmyCkx_O58BseJAf2dtoRDTi5nIF9NBFswXdIxoCV8QQAvD_BwE,1,1,1,182.294,182.294,182.294,182.294
https://travel.com.vn/du-lich-phu-quoc.aspx?utm_source=DIGI_Google&utm_medium=cpc&utm_campaign=PhuQuoc_AllProduct&gad_source=2&gad_campaignid=20536854388&gclid=EAIaIQobChMI-9G-vN6JkgMVMTBECB33PDuiEAAYASAAEgJXo_D_BwE,1,1,1,9.562,9.562,9.562,9.562
https://travel.com.vn/du-lich-phuket,1,1,1,0.001,0.001,0.001,0.001
https://travel.com.vn/du-lich-pleiku.aspx?fromDate=2026-01-05&destinationTo=49&departureFrom=5,1,1,1,14.425,14.425,14.425,14.425
https://travel.com.vn/du-lich-quang-binh.aspx,1,1,1,273.732,273.732,273.732,273.732
https://travel.com.vn/du-lich-quang-ninh.aspx,1,1,1,152.866,152.866,152.866,152.866
https://travel.com.vn/du-lich-quang-tay.aspx?fromDate=2026-02-01,1,1,1,23.532,23.532,23.532,23.532
https://travel.com.vn/du-lich-qui-nhon.aspx,1,1,1,77.094,77.094,77.094,77.094
https://travel.com.vn/du-lich-qui-nhon.aspx?fromDate=2026-01-06&departureFrom=1&transTypeId=1,1,1,1,25.478,25.478,25.478,25.478
https://travel.com.vn/du-lich-phu-quoc.aspx?fromDate=2026-01-05&utm_source=DIGI_Google&utm_medium=cpc&utm_campaign=PhuQuoc_AllProduct&gad_source=1&gad_campaignid=20536854388&gbraid=0AAAAAoO64iJ_SyvYISySZJiGFNjIbu1-c&gclid=EAIaIQobChMIgJyV3v6JkgMVKsNMAh1VTAGvEAAYAiAAEgL-6fD_BwE&departureFrom=3&tourLine=2&transTypeId=2,1,1,1,1336.188,1336.188,1336.188,1336.188
https://travel.com.vn/du-lich-phu-quoc.aspx?fromDate=2026-01-05&departureFrom=1,1,1,1,615.665,615.665,615.665,615.665
https://travel.com.vn/du-lich-phu-quoc.aspx?budgetId=2&fromDate=2026-01-16,1,1,1,82.767,82.767,82.767,82.767
https://travel.com.vn/du-lich-nuoc-ngoai/tour-chau-au.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=ChauAu_HCM_AllProduct&gad_source=1&gad_campaignid=21373808569&gbraid=0AAAAAoO64iLV_BcP5ddNKVGN_LmDoNd7x&gclid=Cj0KCQiA1JLLBhCDARIsAAVfy7hiV7uSXqT-YXzMTmIUqomfeaabcwGYvc8MbWJdqWJGnap_AJY4Ik8aAlJdEALw_wcB,1,1,1,645.535,645.535,645.535,645.535
https://travel.com.vn/du-lich-nuoc-ngoai.aspx?fromDate=2026-01-08&budgetId=2,1,1,1,203.978,203.978,203.978,203.978
https://travel.com.vn/du-lich-nuoc-ngoai.aspx?fromDate=2026-01-08&destinationTo=6,1,1,1,169.595,169.595,169.595,169.595
https://travel.com.vn/du-lich-nuoc-ngoai.aspx?fromDate=2026-01-16&departureFrom=3&transTypeId=2,1,1,1,26.882,26.882,26.882,26.882
https://travel.com.vn/du-lich-nuoc-ngoai.aspx?fromDate=2026-01-17&tourLine=4,1,1,1,0.001,0.001,0.001,0.001
https://travel.com.vn/du-lich-nuoc-ngoai.aspx?fromDate=2026-01-31&departureFrom=1&transTypeId=2,1,1,1,1712.439,1712.439,1712.439,1712.439
https://travel.com.vn/du-lich-nuoc-ngoai.aspx?fromDate=2026-02-14&departureFrom=3&destinationTo=120&transTypeId=2,1,1,1,3.552,3.552,3.552,3.552
https://travel.com.vn/du-lich-nuoc-ngoai.aspx?fromDate=2026-04-22&departureFrom=1,1,1,1,1135.702,1135.702,1135.702,1135.702
https://travel.com.vn/du-lich-nuoc-ngoai/tour-chau-au.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=ChauAu_HCM_AllProduct&gad_source=1&gad_campaignid=21373808569&gbraid=0AAAAAoO64iJWrxvGqqZ-LQhCSSJKfnUB_&gclid=Cj0KCQiA1JLLBhCDARIsAAVfy7hnGdIGhcs3UiLdydBBjqtngobX_MDfpYTjdPRWRTtaAdv1to4TnW8aAnMEEALw_wcB,1,1,1,245.287,245.287,245.287,245.287
https://travel.com.vn/du-lich-nuoc-ngoai/tour-chau-au.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=ChauAu_HCM_AllProduct&gad_source=1&gad_campaignid=21373808569&gbraid=0AAAAAoO64iJvzNpllQx8oe8S0UzSFeftW&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6XhoMoYhgJhnWevvK12SGQHxlsJOcPR4ivapLr0TQPkfVQiEcycMkBoaAk3YEALw_wcB,1,1,1,548.246,548.246,548.246,548.246
https://travel.com.vn/du-lich-nuoc-ngoai/tour-chau-au.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=ChauAu_HCM_AllProduct&gad_source=1&gad_campaignid=21373808569&gbraid=0AAAAAoO64iKx_mWJ9uBgK5eJyxaayQdqj&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6XjA5Qq8o-rLnMXQzliyM5ZdEC5Ht6hTr_BtW1Q8tnhHIYEePxWD4acaAsS2EALw_wcB,1,1,1,270.998,270.998,270.998,270.998
https://travel.com.vn/du-lich-nuoc-ngoai/tour-chau-au.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=ChauAu_HCM_AllProduct&gad_source=1&gad_campaignid=21373808569&gbraid=0AAAAAoO64iLhC0NiDjRVEpWiDG2-QJhZ6&gclid=CjwKCAiA4KfLBhB0EiwAUY7GAU-NbSooGGwZAvrCCgAI-XJMsUE-ElEhk1b7UZcs1ufeRqKNHK9_0RoCkHQQAvD_BwE,1,1,1,42.709,42.709,42.709,42.709
https://travel.com.vn/du-lich-pho-co-hoi-an.aspx?fromDate=2026-01-05&departureFrom=1&destinationTo=412,1,1,1,43.558,43.558,43.558,43.558
https://travel.com.vn/du-lich-nuoc-ngoai/tour-chau-au.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=ChauAu_HCM_AllProduct&gad_source=1&gad_campaignid=21373808569&gclid=CjwKCAiA95fLBhBPEiwATXUsxPzNtnryJ2Vm04IYl0AE9XHM4f7HG96zhlHqHwHCbYR8LMoUYTknkBoC90IQAvD_BwE,1,1,1,710.178,710.178,710.178,710.178
https://travel.com.vn/du-lich-nuoc-ngoai/tour-chau-au.aspx?departureFrom=3&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=ChauAu_HaNoi_AllProduct&gad_source=1&gad_campaignid=23315562426&gbraid=0AAAAAoO64iKKmlNrqbiDlGod3CKo2DsWh&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6XicxcK1zq_Yib4jMYb2_1-YyZM4nwJEaM6NWjBDfISRrCXmBA2lzbwaAsM5EALw_wcB,1,1,1,323.064,323.064,323.064,323.064
https://travel.com.vn/du-lich-nuoc-ngoai/tour-chau-au.aspx?departureFrom=3&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=ChauAu_HaNoi_AllProduct&gad_source=1&gad_campaignid=23315562426&gbraid=0AAAAAoO64iLi670xMrTDu19LUjonjAx6S&gclid=CjwKCAiAmp3LBhAkEiwAJM2JUJimlCU0o_G-csk8eXQBJLKyfdikvyUTVjWxhszz3ovxcQCoXiQgahoCA5sQAvD_BwE,1,1,1,17.26,17.26,17.26,17.26
https://travel.com.vn/du-lich-nuoc-ngoai/tour-hoa-ky.aspx,1,1,1,335.768,335.768,335.768,335.768
https://travel.com.vn/du-lich-nuoc-ngoai/tour-kenya.aspx,1,1,1,238.564,238.564,238.564,238.564
https://travel.com.vn/du-lich-nuoc-ngoai/tour-nam-phi.aspx,1,1,1,45.453,45.453,45.453,45.453
https://travel.com.vn/du-lich-nuoc-ngoai/tour-singapore.aspx?ttclid=E_C_P_CsIBtIyYTKWfq1ie1bLZ23adVGLH-rlqJ-Z1imKmQMajsFufmKy1HLjNUe_NQUo6ZkY0dLTkxiLbwpTMUje7OoAkurRDPObOPdAqz6cf3EqEv31Y07C_jA_f4ooFaYXLBxIeri2naatd3PdaJKWpP0oqWq2krS1aoduXsE14M-p8G2xEqghRXyiD-UG9ZNYXQZlEDwtKs7m-Azt8EoXY15_0fKZ-LH4PUpNMYLTps7e060asAXVBA0PY7ym70KNyH4E9SDMSBHYyLjA,1,1,1,33.271,33.271,33.271,33.271
https://travel.com.vn/du-lich-nuoc-ngoai/tour-tho-nhi-ky.aspx,1,1,1,313.801,313.801,313.801,313.801
https://travel.com.vn/du-lich-phap.aspx?fromDate=2026-01-05&departureFrom=1,1,1,1,27.451,27.451,27.451,27.451
https://travel.com.vn/du-lich-phap.aspx?fromDate=2026-01-06&departureFrom=4,1,1,1,362.103,362.103,362.103,362.103
https://travel.com.vn/du-lich-rach-dua-nuoc-mien-tay.aspx?budgetId=1&fromDate=2026-01-31,1,1,1,494.735,494.735,494.735,494.735
https://travel.com.vn/du-lich-sapa.aspx?budgetId=1&fromDate=2026-01-23,1,1,1,263.274,263.274,263.274,263.274
https://travel.com.vn/du-lich-sapa.aspx?budgetId=1&fromDate=2026-02-26,1,1,1,432.314,432.314,432.314,432.314
https://travel.com.vn/du-lich-thai-lan.aspx?fromDate=2026-01-06&departureFrom=1,1,1,1,228.051,228.051,228.051,228.051
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20587762529&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6XhrJRx_qYG0S4scxX1cx3mRbXxyvz6fjc-RrdFjh03PbXTUqEQz9y8aApc1EALw_wcB,1,1,1,443.226,443.226,443.226,443.226
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=3&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HaNoi_AllProduct&gad_source=1&gad_campaignid=23319873552&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6XipVkqsQN-EYfSP82UZ0iy0X0OPo2m1kNbj2UyHvE8TvFu-3KStpRYaApJ3EALw_wcB,1,1,1,0.028,0.028,0.028,0.028
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=4&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_DaNang_AllProduct&gad_source=1&gad_campaignid=23324943986&gbraid=0AAAAAoO64iI1iTetp3J0fcDmlL_RAHnl6&gclid=CjwKCAiA4KfLBhB0EiwAUY7GAfC0D0ZjQlxuVjS0gfiG-LLtKXgrTxZnsbORvfUMuCImQ568wVXO9hoCwCUQAvD_BwE,1,1,1,208.242,208.242,208.242,208.242
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=4&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_DaNang_AllProduct&gad_source=1&gad_campaignid=23324943986&gbraid=0AAAAAoO64iIc1AWL8JVcVvjwYInnn-6bI&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6XgJaMYMNC8NRdCzh4xRnAffmVoHu24_645ZVPtmsfAfVcykPPqf_i0aAqpFEALw_wcB,1,1,1,1128.33,1128.33,1128.33,1128.33
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=4&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_DaNang_AllProduct&gad_source=1&gad_campaignid=23324943986&gbraid=0AAAAAoO64iKYy9WWnFXQXetx54XBM2rzN&gclid=CjwKCAiAvaLLBhBFEiwAYCNTf0KHBhEJDnpvPdK2D059srgGnQ-AxJ779-DEw21Hcw3PSPZL2VZ-LhoC8QoQAvD_BwE,1,1,1,22.511,22.511,22.511,22.511
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=5&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_CanTho_AllProduct&gad_source=1&gad_campaignid=23324953832&gbraid=0AAAAAoO64iLD2sWz7lIgyOW3M0tk16BzT&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6XhK_MRl6f3Qzn2sOM3cTy9pkKP2kh1Hi3YsUepCLOSHOUh9BtAvnP0aAhcREALw_wcB,1,1,1,1534.646,1534.646,1534.646,1534.646
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=8&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_NhaTrang_AllProduct&gad_source=1&gad_campaignid=23329011766&gbraid=0AAAAAoO64iK5BgQVi6pEIhTNVloVFQU7-&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6Xhn74PT6LbUoD-xhyxbAbPMz76nqeDz1SZ7YP7kYDA7ox1OuF8js3YaAoo4EALw_wcB,1,1,1,16.88,16.88,16.88,16.88
https://travel.com.vn/du-lich-thai-lan.aspx?fromDate=2025-02-04&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=ThaiLan_AllProduct&departureFrom=1&gad_source=1&gad_campaignid=20587762529&gclid=CjwKCAiA4KfLBhB0EiwAUY7GAUADwbFDLWMQu6__uAu6Pej_FJ3VTuSp3dISjrk95mPJ_dl192m7bRoC0wMQAvD_BwE,1,1,1,16.453,16.453,16.453,16.453
https://travel.com.vn/du-lich-thai-lan.aspx?fromDate=2026-01-05&departureFrom=3&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HaNoi_AllProduct&gad_source=1&gad_campaignid=23319873552&gbraid=0AAAAAoO64iKICom7ZfnZwHfpvCGutQaQP&gclid=Cj0KCQiAsY3LBhCwARIsAF6O6Xj8oWY9krxunu2_UXsNeaBvFJHyeB-y-ByQ1DPL7sTQcHg6OVTRjEIaAp-nEALw_wcB&destinationTo=6&transTypeId=2&tourLine=2,1,1,1,751.21,751.21,751.21,751.21
https://travel.com.vn/du-lich-thai-lan.aspx?fromDate=2026-01-05&destinationTo=219,1,1,1,38.767,38.767,38.767,38.767
https://travel.com.vn/du-lich-thai-lan.aspx?fromDate=2026-01-08&departureFrom=1,1,1,1,803.453,803.453,803.453,803.453
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20587762529&gbraid=0AAAAAoO64iLKIEGUhjpkoVaIhh5TVADuV&gclid=CjwKCAiAjojLBhAlEiwAcjhrDhTtJ_klkXw6Zt2opCqta6qRbzXIzElLEcPkFsbO1rQG67E3YVAeJRoCu68QAvD_BwE,1,1,1,242.309,242.309,242.309,242.309
https://travel.com.vn/du-lich-thai-lan.aspx?fromDate=2026-01-15&budgetId=2&departureFrom=1,1,1,1,344.671,344.671,344.671,344.671
https://travel.com.vn/du-lich-thai-lan.aspx?fromDate=2026-01-15&departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20587762529&gbraid=0AAAAAoO64iL_7ql4SkB9ofSU1FZdtwRcF&gclid=EAIaIQobChMI3JHNm4iPkgMVCOIWBR24qyYdEAAYASAAEgI8d_D_BwE&budgetId=2,1,1,1,139.534,139.534,139.534,139.534
https://travel.com.vn/du-lich-thai-lan.aspx?fromDate=2026-02-12&departureFrom=1&transTypeId=2,1,1,1,87.919,87.919,87.919,87.919
https://travel.com.vn/du-lich-thai-lan.aspx?fromDate=2026-03-01&departureFrom=1,1,1,1,370.926,370.926,370.926,370.926
https://travel.com.vn/du-lich-thai-lan.aspx?zarsrc=30&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo,1,1,1,55.615,55.615,55.615,55.615
https://travel.com.vn/du-lich-thanh-co-phuong-hoang,1,1,1,32.774,32.774,32.774,32.774
https://travel.com.vn/du-lich-tho-nhi-ky.aspx,1,1,1,92.59,92.59,92.59,92.59
https://travel.com.vn/du-lich-thuong-hai,1,1,1,0.002,0.002,0.002,0.002
https://travel.com.vn/du-lich-thuong-hai.aspx?fromDate=2026-02-22&departureFrom=1&budgetId=3&zarsrc=30&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo,1,1,1,181.205,181.205,181.205,181.205
https://travel.com.vn/du-lich-thuong-hai.aspx?fromDate=2026-08-21&departureFrom=3&tourLine=4&transTypeId=2,1,1,1,130.127,130.127,130.127,130.127
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20587762529&gbraid=0AAAAAoO64iLU-78UlNvLC2p5nM6_v1jKd&gclid=Cj0KCQiA1JLLBhCDARIsAAVfy7h0NBEQVvjKiA6LD_CfYo0WyvqPNh0C5nkDXZV7tFjjVp6-_V1Dz58aAmRvEALw_wcB,1,1,1,989.376,989.376,989.376,989.376
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20587762529&gbraid=0AAAAAoO64iKilxnxODlOmi7CPcUlURhQA&gclid=EAIaIQobChMIkuiHv-iMkgMVoNAWBR1d9QCEEAAYASAAEgJuHPD_BwE,1,1,1,0.001,0.001,0.001,0.001
https://travel.com.vn/du-lich-sapa.aspx?fromDate=2026-01-16&departureFrom=1,1,1,1,713.223,713.223,713.223,713.223
https://travel.com.vn/du-lich-singapore.aspx?zarsrc=30&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo&gidzl=D_mJ4jGOz6OsvXGLrWxsO3Fe4HBBNVPkBkiMI9rTesekxXSVpWd_OY7g6XV2NFjg8kaJIsNMqD54qnttOG,1,1,1,91.996,91.996,91.996,91.996
https://travel.com.vn/du-lich-sapa.aspx?fromDate=2026-01-31&departureFrom=1&transTypeId=2,1,1,1,903.275,903.275,903.275,903.275
https://travel.com.vn/du-lich-sapa.aspx?fromDate=2026-03-10&departureFrom=1,1,1,1,7.67,7.67,7.67,7.67
https://travel.com.vn/du-lich-seoul.aspx?fromDate=2026-03-21&budgetId=3,1,1,1,0.899,0.899,0.899,0.899
https://travel.com.vn/du-lich-singapore.aspx?budgetId=3&fromDate=2026-01-13,1,1,1,917.496,917.496,917.496,917.496
https://travel.com.vn/du-lich-singapore.aspx?budgetId=3&fromDate=2026-01-20,1,1,1,84.85,84.85,84.85,84.85
https://travel.com.vn/du-lich-singapore.aspx?budgetId=3&fromDate=2026-02-19,1,1,1,993.141,993.141,993.141,993.141
https://travel.com.vn/du-lich-singapore.aspx?budgetId=3&fromDate=2026-03-19,1,1,1,137.994,137.994,137.994,137.994
https://travel.com.vn/du-lich-singapore.aspx?fromDate=2026-02-24,1,1,1,386.451,386.451,386.451,386.451
https://travel.com.vn/du-lich-singapore.aspx?fromDate=2026-04-29&budgetId=3&departureFrom=3&destinationTo=10,1,1,1,65.352,65.352,65.352,65.352
https://travel.com.vn/du-lich-singapore.aspx?fromDate=2026-07-06&budgetId=2,1,1,1,460.806,460.806,460.806,460.806
https://travel.com.vn/du-lich-son-la.aspx,1,1,1,0.356,0.356,0.356,0.356
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20587762529&gbraid=0AAAAAoO64iKilxnxODlOmi7CPcUlURhQA&gclid=CjwKCAiAvaLLBhBFEiwAYCNTf_s0Po9w2JYqiwBijinWj4ia-fRFslDIKGD_DJG_LaGiR-GvSkwceRoCOUQQAvD_BwE,1,1,1,0.002,0.002,0.002,0.002
https://travel.com.vn/du-lich-tay-an,1,1,1,116.664,116.664,116.664,116.664
https://travel.com.vn/du-lich-tay-ninh.aspx,1,1,1,30.874,30.874,30.874,30.874
https://travel.com.vn/du-lich-tay-ninh.aspx?fromDate=2026-01-05&utm_source=DIGI_Google&utm_source=DIGI_Google&utm_medium=cpa&utm_medium=cpa&utm_campaign=Brand_TourTietKiem&utm_campaign=Brand&gad_source=1&gad_campaignid=20962445181&gclid=CjwKCAiA95fLBhBPEiwATXUsxD55RiylrAl7lJWgXuxnyYy8EQ77i75hHHtJ4vWchrRZnC7W3oygihoCZFcQAvD_BwE&departureFrom=1&destinationTo=203,1,1,1,215.672,215.672,215.672,215.672
https://travel.com.vn/du-lich-thai-lan.aspx?budgetId=2&fromDate=2026-01-17,1,1,1,80.701,80.701,80.701,80.701
https://travel.com.vn/du-lich-thai-lan.aspx?budgetId=2&fromDate=2026-01-18,1,1,1,70.029,70.029,70.029,70.029
https://travel.com.vn/du-lich-thai-lan.aspx?budgetId=2&fromDate=2026-04-26,1,1,1,16.575,16.575,16.575,16.575
https://travel.com.vn/du-lich-tiet-kiem.aspx?utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=Brand_TourTietKiem&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=Brand&gad_source=1&gad_campaignid=20962445181&gbraid=0AAAAAoO64iLtFgcLzC6lqM0cdY7-AgCrQ&gclid=CjwKCAiA95fLBhBPEiwATXUsxEZiHCa4T8TBVshDRb5hcxkeit6rumtdSCNh3YskreCp9Zx0p7qS_BoC0ZIQAvD_BwE,1,1,1,25.82,25.82,25.82,25.82
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20587762529&gbraid=0AAAAAoO64iJpxwBGjFIrD9W1VkaO5oGhN&gclid=Cj0KCQiA1JLLBhCDARIsAAVfy7hLpql0ZrReO1ui3JZCXDYpY70_sV_4hEVcrULcX8eDB8CnUAsn4wYaApp8EALw_wcB,1,1,1,150.114,150.114,150.114,150.114
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20587762529&gbraid=0AAAAAoO64iKbWcjk5Cx0Jsg7G3MYe4MwO&gclid=EAIaIQobChMI2Kqy6Z6MkgMVp4xLBR1POSPSEAAYASAAEgIbP_D_BwE,1,1,1,364.695,364.695,364.695,364.695
https://travel.com.vn/du-lich-thai-lan.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=HanQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20587762529&gbraid=0AAAAAoO64iKilxnxODlOmi7CPcUlURhQA&gclid=CjwKCAiAmp3LBhAkEiwAJM2JUGJ9jZKqQDUPmpoRVG1AvblvhuiGRLxoioZMt5pGPET69O7rkdbMGBoClOcQAvD_BwE,1,1,1,223.876,223.876,223.876,223.876
https://travel.com.vn/du-lich-tiet-kiem.aspx?utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=Brand_TourTietKiem&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=Brand&gad_source=1&gad_campaignid=20962445181&gbraid=0AAAAAoO64iLtFgcLzC6lqM0cdY7-AgCrQ&gclid=Cj0KCQiA1JLLBhCDARIsAAVfy7jdUQO5ysDYQT1cYaTZpGR-lRinkvIbwoxmaxT445bqKknl-5plYKgaAiYcEALw_wcB,1,1,1,160.1,160.1,160.1,160.1
https://travel.com.vn/du-lich-trung-quoc.aspx?departureFrom=1&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=TrungQuoc_HCM_AllProduct&gad_source=1&gad_campaignid=20532862538&gbraid=0AAAAAoO64iJEDJW7JZVVDrjb8ZDFMERey&gclid=CjwKCAiAmp3LBhAkEiwAJM2JUDuGRf9Gsn4NyKD4QxoXpkxYAFlQMUsIUb9jZmTBOnJrpnT_bHBy-xoCtLIQAvD_BwE,1,1,1,504.932,504.932,504.932,504.932
https://travel.com.vn/du-lich-tiet-kiem.aspx?utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=Brand_TourTietKiem&utm_source=DIGI_Google&utm_medium=cpa&utm_campaign=Brand&gad_source=1&gad_campaignid=20962445181&gbraid=0AAAAAoO64iLtFgcLzC6lqM0cdY7-AgCrQ&gclid=CjwKCAiA95fLBhBPEiwATXUsxPDu5kQUEvkUTvpw46M299EvjaYgqIu_OFhaBdq6iWHi68nPJYOuChoC8PsQAvD_BwE,1,1,1,212.642,212.642,212.642,212.642
